"product_id","product_title","product_url","collection","art","garment","nuvemshop_variant_id","sku","size","color","price_brl","available","visible","variant_image_id","variant_image_url","public_cover","youdraw_product_id","youdraw_variant_id","youdraw_sku","youdraw_cost_brl","youdraw_art_size_cm","reconciliation_status"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017067","4i7GfcHX","P","Off-White","179.9","true","true","1222385843","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3161aa35dda888210717824952601772-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017071","i94NRy5N","M","Preta","179.9","true","true","1222385821","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3827e8e8fb4c7accc417824952591022-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017078","vGs3lU7T","M","Off-White","179.9","true","true","1222385843","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3161aa35dda888210717824952601772-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017084","mQL2eqlF","G","Off-White","179.9","true","true","1222385843","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3161aa35dda888210717824952601772-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017088","SLtaKUY6","G","Preta","179.9","true","true","1222385821","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3827e8e8fb4c7accc417824952591022-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017090","aRgXb0bW","GG","Off-White","179.9","true","true","1222385843","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3161aa35dda888210717824952601772-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017096","107Sw3R8","GG","Preta","179.9","true","true","1222385821","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3827e8e8fb4c7accc417824952591022-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017102","pmJ1va8n","EG","Off-White","179.9","true","true","1222385843","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3161aa35dda888210717824952601772-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702858","Fé Acima de Tudo | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo/","RELIQUIA","Fé Acima de Tudo","Camiseta Oversized Premium","1550017106","NdPjfjXP","EG","Preta","179.9","true","true","1222385821","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-3827e8e8fb4c7accc417824952591022-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702858-vitrine-nimbus-3d97f93a48e09ac33317842427544837-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018597","pt0F0CDw","P","Preta","149.9","true","true","1222387294","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-1ec9a024367e2c5dd117824953781712-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018600","gDsGglmr","P","Branca","149.9","true","true","1222387309","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8dccd8d884af53c65817824953793641-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018609","IiIqjBhD","M","Preta","149.9","true","true","1222387294","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-1ec9a024367e2c5dd117824953781712-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018614","M50MhEsu","M","Branca","149.9","true","true","1222387309","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8dccd8d884af53c65817824953793641-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018616","9u4HZ7F4","G","Preta","149.9","true","true","1222387294","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-1ec9a024367e2c5dd117824953781712-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018619","pxaErJ4f","G","Branca","149.9","true","true","1222387309","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8dccd8d884af53c65817824953793641-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018627","W6zj2EFN","GG","Preta","149.9","true","true","1222387294","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-1ec9a024367e2c5dd117824953781712-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018629","aYSQRWWz","GG","Branca","149.9","true","true","1222387309","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8dccd8d884af53c65817824953793641-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018637","IMjLRrJu","EG","Preta","149.9","true","true","1222387294","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-1ec9a024367e2c5dd117824953781712-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352703153","Fé Acima de Tudo | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/fe-acima-de-tudo1/","RELIQUIA","Fé Acima de Tudo","Camiseta Premium","1550018635","CcATQHMO","EG","Branca","149.9","true","true","1222387309","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8dccd8d884af53c65817824953793641-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352703153-vitrine-nimbus-5d256d58ccd3efa32217842427863307-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016803","3yzqomgL","P","Preta","179.9","true","true","1222385409","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-fab87cd6b1e4c7611d17824952275705-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016804","Eo5PvphE","P","Off-White","179.9","true","true","1222385415","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-9f8ffa397abff17acd17824952285765-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016806","QHNOYjPS","M","Preta","179.9","true","true","1222385409","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-fab87cd6b1e4c7611d17824952275705-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016808","pxBD2xLR","M","Off-White","179.9","true","true","1222385415","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-9f8ffa397abff17acd17824952285765-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016811","IxYiXGv9","G","Preta","179.9","true","true","1222385409","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-fab87cd6b1e4c7611d17824952275705-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016812","kwrqdbrC","G","Off-White","179.9","true","true","1222385415","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-9f8ffa397abff17acd17824952285765-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016813","sTtTaz3y","GG","Preta","179.9","true","true","1222385409","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-fab87cd6b1e4c7611d17824952275705-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016817","ALpKzJ0z","GG","Off-White","179.9","true","true","1222385415","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-9f8ffa397abff17acd17824952285765-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016822","2va1JeLU","EG","Preta","179.9","true","true","1222385409","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-fab87cd6b1e4c7611d17824952275705-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702753","Monograma NIMBUS | Camiseta Oversized Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb/","RELIQUIA","Monograma NIMBUS","Camiseta Oversized Premium","1550016826","PCP5mefk","EG","Off-White","179.9","true","true","1222385415","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-9f8ffa397abff17acd17824952285765-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702753-vitrine-nimbus-4e094109605c1579ab17842426907553-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016916","uf4eo5WH","P","Preta","149.9","true","true","1222385594","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-ca6c7828abb616678617824952433816-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016918","t0vlLKcj","P","Branca","149.9","true","true","1222385609","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-05ca95ef04211f49b317824952446274-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016923","TeGHyphd","M","Preta","149.9","true","true","1222385594","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-ca6c7828abb616678617824952433816-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016931","I5PHyGks","M","Branca","149.9","true","true","1222385609","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-05ca95ef04211f49b317824952446274-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016933","rDDHuGPN","G","Preta","149.9","true","true","1222385594","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-ca6c7828abb616678617824952433816-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016936","NfufNbRF","G","Branca","149.9","true","true","1222385609","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-05ca95ef04211f49b317824952446274-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016940","6wQJhCGZ","GG","Preta","149.9","true","true","1222385594","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-ca6c7828abb616678617824952433816-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016946","C8wpN6I7","GG","Branca","149.9","true","true","1222385594","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-ca6c7828abb616678617824952433816-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016953","K4YIFwMD","EG","Preta","149.9","true","true","1222385594","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-ca6c7828abb616678617824952433816-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702796","Monograma NIMBUS | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/monograma-nmb1/","RELIQUIA","Monograma NIMBUS","Camiseta Premium","1550016955","sNLagcvU","EG","Branca","149.9","true","true","1222385609","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-05ca95ef04211f49b317824952446274-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702796-vitrine-nimbus-85adadc2c7f2a07a4917842427223104-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014728","mm7bVSFS","P","Preta","149.9","true","true","1222382633","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8781964905950ec0c017824950176121-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014731","fnTeJlrp","P","Branca","149.9","true","true","1222382622","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-4d42e9bd0215b858e817824950164498-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014745","0KgsRg4y","M","Preta","149.9","true","true","1222382633","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8781964905950ec0c017824950176121-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014747","y4KLavoX","M","Branca","149.9","true","true","1222382622","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-4d42e9bd0215b858e817824950164498-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014756","Ei4WCygv","G","Preta","149.9","true","true","1222382633","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8781964905950ec0c017824950176121-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014767","Ng9ZhfE7","G","Branca","149.9","true","true","1222382622","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-4d42e9bd0215b858e817824950164498-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014771","fBjTdH5f","GG","Preta","149.9","true","true","1222382633","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8781964905950ec0c017824950176121-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014773","AgshU2Ns","GG","Branca","149.9","true","true","1222382622","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-4d42e9bd0215b858e817824950164498-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014777","wE7BplAS","EG","Preta","149.9","true","true","1222382633","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-8781964905950ec0c017824950176121-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352702020","Salmo 19 | Camiseta Premium","https://loja.nimbuswear.com.br/produtos/salmo-193/","RELIQUIA","Salmo 19","Camiseta Premium","1550014780","qmcyvnjK","EG","Branca","149.9","true","true","1222382622","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-4d42e9bd0215b858e817824950164498-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352702020-preta-4dbe30318d4b78827217844301418845-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
"352619175","Salmo 19 | Moletom Canguru","https://loja.nimbuswear.com.br/produtos/salmo-191/","RELIQUIA","Salmo 19","Moletom Canguru","1549745853","2unq2rUV","P","Preta","299.9","true","true","1222033573","//dcdn-us.mitiendanube.com/stores/007/889/827/products/file_name-31de72d70034b12f9a17824357440058-1024-1024.webp","http://dcdn-us.mitiendanube.com/stores/007/889/827/products/352619175-preta-0ccaaeca4fc5ec2c1517843485692037-640-0.webp","","","","","","AGUARDA EXPORTAÇÃO DA YOUDRAW"
